Lines changed
5
18
8
60
0
28
21
12
1035
17
33
37
4
3
11
14
3
3
11
1
13
2
7
5
32
23
10
20
21
10
16
238
237
34
104
99
21
50
25
17
11
10
44
82
3
3
4
17
21
23
32
37
5
39
81
13
13
6
1
1
3
2
34
49
102
19
134
147
64
13
26
42
26
28
28
35
1
1
3
3
1
1
2
1
3
10
1
2
2
5
57
59
40
17
3
32
1
5
5
8
5
7
9
12
1
9
78
80
99
88
42
13
52
48
2
4
7
97
54
53
4
60
6
66
59
6
54
55
41
54
42
21
12
1
74
70
76
88
6
95
87
1
48
44
26
5
33
21
16
6
8
6
62
21
7
1
81
7
5
3
24
6
10
7
1
1
2
2
3
4
4
5
2
21
1
2
5
2
18
3
2
1
1
3
9
2
12
27
21
2
8
4
2
1
1
2
2
10
4
13
5
10
15
66
6
3
22
2
34
37
10
4
60
37
37
24
3
1594
36
20
81
72
13
21
1606
1606
2
7
5
2
1607
1
36
16
1
42
17
17
247
13
7
125
153
8
34
42
66
16
27
28
1
27
7
1
3
12
6
15
5
1
2
0
175
9
12
8
16
19
2
3
44
8
166
49
14
33
52
3
12
19
12
7
6
6
30
17
12
10
1
6
7
12
7
10
4
11
3
6
5
22
28
68
7
1
2
40
1467
555
29
153
28
54
4
6
8
8
2
21
33
12
21
33
27
119
52
8
4
19
4
62
27
37
31
10
10
16
23
34
23
4
15
41
15
1
12
3
28
3
61
44
34
0
701
59
3
723
180
1
560
26
46
21
4
10
1
1
1
13
19
2
11
6
8
6
71
22
1
3
6
3
20
1
3
1
14
2
16
24
27
20
19
25
33
1
1
623
11
16
1
26
15
18
18
46
27
30
16
20
91
10
38
44
4
16
13
2
5
8
12
779
