Lines changed
178
10
26
12
158
38
43
315
4
1098
27
29
69
172
46
76
51
26
37
20
1
57
65
5
3
79
106
74
22
21
2
26
7
1
19
285
50
21
9
2
8
15
144
3
9
8
63
3
12
61
21
3
15
1
108
77
136
11
20
67
30
122
9
85
54
10
10
105
71
4
2
2
8
14
1
33
48
95
95
98
16
95
5
20
6
24
1
20
164
10
3
39
27
9
11
253
19
30
73
15
7
82
37
12
110
13
30
37
4
72
73
9
12
164
8
23
3
5
12
3
110
28
51
2
4
57
29
17
5
24
9
1
5
19
49
9
4
50
34
56
61
18
17
18
6
13
12
12
26
2
74
60
15
14
15
70
11
2
192
25
3
7
47
2
1
2
57
1
7
10
11
1
6
5
2
12
5
82
112
7
6
10
11
79
12
12
8
3
52
7
10
50
3
129
125
1
6
595
3
25
2
18
23
9
10
15
18
28
70
26
44
15
29
46
14
20
33
2
3
14
33
3
1
4
11
156
47
30
3
9
13
270
270
3
13
5
1
4
3
12
3
86
129
7
53
27
22
23
68
5
33
17
27
11
7
39
12
7
26
2
8
9
13
88
1
4
10
1
24
119
137
50
53
41
1
5
90
1
440
7
5
27
2
11
19
15
2
1
30
20
29
5
2
11
156
2
19
4
5
1
11
230
37
72
2
26
33
1
2
22
1
149
8
92
46
1
7
2
1
322
343
15
16
15
13
7
9
3
4
7
3
7
32
2
421
2
2
80
42
312
589
6
21
11
1
1
14
14
1
1
73
20
6
6
1
21
1
3
4
31
1
20
170
80
1
11
8
31
12
27
28
1
38
1
2
2
5
27
31
27
212
48
1
35
1
1
1
1
1
2
1
322
10
212
1
1
1
8
424
1
21
5
3
19
32
10
21
200
93
86
466
588
78
2
1176
1174
5
1
46
2
42
4
4
69
34
357
165
2
22
15
23
30
1
6
62
8
3
3
44
12
13
379
1
65
48
143
3
64
15
15
6
14
1
49
3
1
2
22
1
47
237
5
5
6
8
2
21
1
23
1
2
555
5
1
1
21
49
37
67
173
8
18
8
1
2
1
1
23
7
3
1
14
3
19
4
2
11
51
2
3
6
4
28
197
4
23
1
32
16
20
19
11
112
39
4
1
3
70
1
14
1
98
3
136
26
15
2
165
165
36
43
46
57
1106
1116
165
1108
176
2
93
23
1526
1530
45
1
16
17
5
76
5
140
41
2
9978
22
14
23
159
5
1
2
8
23
28
19
2
1
1
37
42
2
1
36
1
33
1
1
43
50
42
7
1
10
23
37
3
21
18
10
1
132
222
2
9
1
6
11
37
1
5
14
17
46
21
51
46
418
81
15
20
20
2
1
7
64
1
75
40
50
1
4
5
4
2
6
31
37
527
528
16
39
40
8
15
37
2
1
4
24
71
4
3
16
2
25
12
1
10
101
141
6
130
32
2
8
68
30
8
3
91
20
16
8
7
98
6
8
1106
1
2
9
10
15
7
11
11
11
6
7
13
17
15
47
50
33
81
83
130
155
151
4
1
4
8
10
152
4
3
9
23
4
26
3
58
55
227
36
8
38
1
69
15
7
1
309
4
9
35
41
314
32
30
8
394
24
41
3
285
1
2
130
131
20
37
10
6
2
190
191
215
1
2
237
151
1
1
55
63
2
3
3
10
69
55
5
37
6
5
9
12
184
9
4
502
15
12
3
3
7
39
9
8
4
8
5
22
1
30
26
1
30
2
3
1
87
2
3
1
80
4
4
1
1
4
3
4
1
91
28
6
6
21
4
163
15
11
13
4
7
19
21
2
1
11
36
1
21
2
8
5
7
27
7
3
6
20
1
1
3
1
2
29
2
9
2
1
6
36
8
6
2
1
2
101
6
1
6
17
1
49
8
29
3
4
8
4
2
14
1
4
2
8
16
1
1
9
314
76
17
7
69
10
18
1
173
1
1
97
5
1
14
15
14
7
1
5
1
4
22
4
6
3
3
6
1
6
1
304
197
1
505
10
171
161
1
128
4
7
3
27
16
4
2
37
1
2
2
6
5
1
5
10
58
16
31
77
11
5
5
19
8
7
22
6
4
15
8
12
2
1
25
1
15
1
17
5
2
5
187
6
1
19
20
7
13
8
21
5
3
2
1
1
11
1
33
9
18
2
12
20
12
60
12
15
8
38
14
34
27
19
42
3
11
27
21
71
12
10
29
40
9
115
210
3
1
6
4
3
1
1
137
2
3
4
1
10
1
2
4
25
2
22
8
16
16
7
69
7
58
22
3
4
3
4
2
29
6
7
66
7
5
4
7
1
21
2
1
6
29
1
11
10
12
1
1
4
22
29
4
10
2
3
4
1
24
344
352
352
3
4
347
8
98
164
399
6
70
91
21
134
10
22
409
113
47
71
63
45
88
15
12
46
192
26
52
20
10
10
6
49
19
2
344
1
22
19
51
12
13
25
12
13
15
20
3
22
15
0
2
10
2
30
8
8
20
165
148
3
6
2
2
27
30
20
2
23
19
1
14
12
1
1
65
5
6
5
6
14
1
25
2
27
2
18
21
4
8
22
20
2
5
4
9
3
3
2
7
8
6
3
12
3
11
41
1
4
13
16
4
40
3
5
6
13
110
6
72
21
16
19
4
4
2
1
1
1
6
7
1
1
1
7
12
2
1
2
31
1
5
10
4
8
5
3
12
19
2
36
41
20
1
1
9
1
87
12
6
2
1
3
1
15
2
1
5
1
1
4
4
7
3
21
11
7
1
6
27
67
58
44
146
40
2
23
1
3
1
12
1
4
1
12
8
12
8
1
4
1
1
23
33
6
3
1
4
1
97
1
1
22
19
10
11
1
24
26
4
25
34
9
4
1
6
5
10
1
1
3
19
4
8
2
4
1
1
2
10
5
340
12
17
3
2
3
2
19
110
86
21
28
8
3
12
2
6
17
8
12
8
2
2
20
27
14
12
4
11
41
21
1
1
1
60
392
4
110
86
21
28
8
3
12
2
6
17
8
12
8
2
2
20
27
14
12
4
11
41
21
1
1
1
60
19
25
45
5
8
2
1
4
13
25
6
2
1
6
3
5
2
6
1
7
3
1
8
3
3
37
7
26
13
1
8
5
5
2
1
1
1
1
1
7
3
2
5
11
14
15
1
7
15
5
20
5
1
78
3
1
73
1
2
3
24
1
1
24
1
2
1
43
2
2
2
1
6
6
46
20
23
19
1062
974
978
988
2
1
1
1
1
5
9
4
2
1
3
3
20
3
1
1
8
5
2
13
3
23
7
11
3
2
7
6
4
5
2
4
1
3
47
49
1
1
1
8
2
3
1
206
242
180
27
1
88
1
55
1
8
9
89
29
2
3
4
1
34
14
4
24
52
207
51
18
121
5
29
16
2
68
19
17
7
2
12
16
1
24
18
13
21
3
176
3
2
1068
4
1
15
3
4
3
10
13
24
5
1
1
33
2
1
1
37
17
1
3
4
1
1
48
18
5
3
6
9
14
18
172
35
3
22
1802
12
1602
3
3
1
2
6
21
32
7
8
2
112
1
15
1
30
4
15
8
7
1
1
20
1
6
1
1
18
2
2
1
1
1
3
6
1
1
1
2
1
1
24
16
6
41
1
5
1
1
15
11
4
1
1
4
3
17
22
90
2
34
8
46
3
17
23
17
18
172
35
3
22
1
34
8
71
17
4
1
9
20
108
7
1
23
31
5
22
7
15
4
41
10
3
3
3
19
163
15
15
31
5
22
7
15
4
41
10
3
3
3
19
40
1
1
6
209
211
3
3
30
4
38
11
16
8
11
84
84
1
3
84
8
12
12
2
1
7
4
13
2
4
52
42
10
14
24
24
26
1
1
47
288
1
14
18
1
1
290
57
1
1
3
4
4
8
2
5
21
5
1
1
18
6
1
1
23
18
2
2
