Lines changed
19
15
10
20
30
14
28
3
7
15
30
1
37
20
0
44
0
20
0
5
0
1
0
26
0
1
0
3
0
1
0
17
0
29
0
152
0
152
0
5
0
14
0
7
6
14
27
13
25
1
75
192
11
2
4
7
74
2
546
14
2
546
15
2
8
7
3
88
2
4
41
2
153
205
25
1
66
156
1
1
1
5
16
1
2
7
50
4
13
5
10
5
25
4
65
11
7
5
23
39
1
9
1
2
