Lines changed
541
89
24
49
55
234
13
69
20
39
38
129
70
11
10
16
1
71
13
57
16
3
1
20
35
226
15
59
30
4
73
71
8
79
1
10
54
17
30
2
21
2
16
10
357
29
45
157
16
6
65
5
1
15
3
23
58
17
165
56
104
45
4
124
91
91
23
22
2
13
2
2
19
3
5
13
1
20
30
85
18
164
17
5
51
15
8
9
57
1
82
273
13
17
171
1
5
148
10
5
87
56
28
9
44
9
77
1
80
27
1
3
60
9
21
140
37
187
53
1
2
71
106
4
89
1
7
122
7
66
14
159
10
6
0
25
101
20
23
22
48
162
212
18
4
35
190
63
10
22
187
51
17
300
0
31
33
6
50
92
51
25
38
30
3
21
119
2
8
11
61
8
33
153
29
9
20
23
1
2
72
67
54
40
2
34
40
4
1
105
220
6
1
29
1
194
18
60
6
46
14
9
20
110
3
1
7
83
30
32
2
1
7
15
10
98
9
102
5
32
19
84
16
2
49
5
97
3
4
1
3
163
14
26
34
73
59
2
3
74
3
7
23
35
1
14
14
1
141
4
23
22
6
26
198
23
41
4
28
95
1
4
5
19
21
11
8
1
12
1
37
1
36
8
9
7
46
5
47
2
1
8
181
1
12
79
124
9
4
97
126
15
61
51
14
9
8
107
69
171
44
2
190
6
103
1
46
11
9
0
29
105
1
234
99
97
4
7
46
102
3
4
7
15
20
12
45
1
49
7
44
54
15
47
45
53
0
13
2
3
4
1
37
37
1
37
47
8
8
1
32
36
37
65
11
78
89
0
29
35
17
35
60
74
23
45
33
9
98
0
16
23
3
3
59
10
22
1
2
2
5
1
95
6
7
9
3
31
36
19
36
43
9
26
16
41
41
82
31
168
1
7
11
7
17
27
114
1
12
10
32
61
3
123
71
104
34
47
1
1
69
14
93
60
96
21
96
46
1
11
95
8
13
117
18
5
74
1
26
2
4
22
4
6
5
2
11
11
20
18
13
29
44
38
28
2
1
20
19
12
23
7
4
42
56
10
10
26
6
8
5
8
10
8
4
17
3
23
3
18
13
36
5
9
26
17
24
19
22
30
31
19
4
11
5
4
20
1
6
9
28
4
5
8
8
24
15
6
38
16
11
35
17
44
9
44
15
6
21
19
3
21
18
47
21
41
13
13
12
6
11
10
81
1
9
19
7
28
21
21
9
16
16
16
4
2
34
6
9
22
17
22
22
13
37
12
18
54
1
5
1
1
10
2
7
353
1
1
74
503
21
385
6
249
1
6
8
21
21
5
9
12
207
3
1
2
111
504
17
4
2
4
6
1
631
188
31
70
6
6
7442
30
114
103
40
1
46
39
409
138
1
1
36
37
13
49
13
12
2289
20
1
20
3
211
145
16
11
8
16
47
1
1
3
1
1
26
1
109
3
88
25
308
4
5
164
1
177
1
104
22
12
61
19
3
3
1
