Lines changed
3
1
1
615
14
48
6
9
1
2
2
15
2
354
9
10
12
4
17
10
23
17
20
1
16
13
27
6
1
6
32
4
34
20
20
23
20
16
15
8
5
7
26
9
8
10
2
12
21
13
20
10
11
1
2
2
26
5
3
89
27
14
14
8
7
11
42
41
14
14
19
5
5
11
42
6
46
44
15
46
22
105
3
8
2
10
25
95
14
12
26
80
11
8
15
23
8
5
4
2
9
34
4
45
6
9
73
3
2
19
2
10
11
9
28
15
2
66
19
1
22
2
21
10
35
34
25
1
3
36
10
13
77
99
56
10
35
1
104
45
6
33
328
3
3
22
20
52
1
3
5
1
17
3
12
12
189
1
9
9
55
1
11
15
18
2
2
93
16
35
22
15
1
1
26
1
3
2
7
27
19
190
1
1
21
2
1
8
6
61
20
5
1
136
2
9
76
3
76
1
16
18
1
75
4
51
3
25
4
15
6
8
4
90
2
7
10
49
1
17
19
43
1
21
188
10
30
15
22
23
18
11
1
1
7
1
7
15
18
4
2
2
101
20
18
2
4
212
36
3
9
70
16
47
14
13
6
4
22
2
1
73
35
18
75
28
19
4
153
169
155
12
3
2
103
4
1
5
1
5
20
2
8
58
27
1
22
4
22
5
2
46
62
35
4
1
17
1
26
1
7
4
56
12
1
23
1
10
8
8
1
8
10
6
1
20
66
9
5
4
1
4
2
1
1
3
3
5
27
1
90
10
28
80
1
1
22
1
4
13
1
13
16
3
4
50
1
59
48
39
24
2
5
59
13
33
18
8
31
15
2
26
13
11
10
32
5
133
4
54
9
62
3
8
58
1
58
33
27
109
40
2
51
3
16
8
30
8
16
1
2
17
36
2
4
1
42
1
38
1
12
2
16
14
17
7
1
7
20
2
1
87
54
127
1
11
14
1
5
22
1
3
52
2
2
15
1
103
40
54
35
20
5
7
192
42
2
1
3
2
6
2
1904
12
1
3
7
2
4
5
44
5
2
74
11
12
29
1
16
10
25
2
28
5
9
2
5
75
3
10
2
28
73
3
1
10
6
6
2
17
29
1
1
1
123
2
123
126
26
3
4
15
3
4
8
5
1
4
10
4
4
5
30
19
68
4
10
4
2
10
97
7
46
13
18
5
4
28
49
2
59
49
16
10
11
9
2
16
26
5
37
7
41
3
13
15
5
71
3
4
1
3
24
1
4
8
46
67
48
11
7
63
1
12
13
73
8
11
5
21
13
19
16
4
9
3
33
13
1
17
16
7
1
36
1
12
5
14
10
24
24
3
4
40
16
32
2
35
1
10
11
12
60
2
4
2
7
27
10
24
8
14
34
4
5
4
38
5
29
25
10
1
8
15
9
4
27
30
1
48
65
83
65
19
9
58
37
1
17
3
5
1
37
1
4
32
2
5
21
308
3
85
36
8
62
6
1
1
3
4
7
6
16
3
17
9
8
70
32
13
3
9
3
68
56
31
1
4
1
19
147
147
3
2
1
276
4
1
1
45
17
21
1
9
3
3
37
1
7
264
17
8
8
4
24
1
2
2
1
96
2
4
4
1
2
4
69
13
1
7
9
8
20
4
65
8
46
1
1
18
1
2
14
7
11
17
17
12
1
66
9
17
2
6
1
3
5
24
6
16
28
11
13
23
39
17
14
3
12
1
114
103
18
13
34
6
26
6
187
11
6
5
6
5
3
14
36
3
62
62
62
3
45
3
1
5
6
5
1
1
1
16
1
40
2
12
2
13
4
24
16
2
20
13
3
1
4
24
4
9
10
7
349
7
1
5
5
11
13
4
8
16
5
17
4
4
9
1
11
9
2
9
5
4
25
33
36
2
4
24
10
16
22
21
51
27
39
41
12
17
7
4
8
12
8
10
28
28
27
3
1
14
16
15
8
2
3
46
14
3
13
2
8
16
1
3
54
8
9
4
27
4
3
6
3
15
1
6
1
6
19
3
3
4
17
20
16
7
5
13
11
92
39
35
6
3
66
60
151
32
13
19
8
57
7
47
83
12
4
3
5
1
16
8
19
54
2
7
20
5
1
10
16
4
7
1
1
14
4
17
39
4
20
16
26
11
46
102
7
12
3
1
3
38
2
28
5
19
38
51
6
16
20
3
4
193
193
18
28
1
23
10
37
10
15
16
1
2
1
8
9
8
5
6
21
17
3
7
110
16
1
14
3
16
20
21
20
21
20
20
20
20
20
20
7
7
28
1
20
1
194
3
21
31
54
2
44
18
4
10
20
6
7
71
7
19
1
5
8
3
5
8
1
233
8
234
274
2
11
106
2
2
9
10
14
8
10
3
3
10
9
9
6
107
1026
27
53
27
47
265
3
267
267
4
10
4
35
1
180
15
3
45
9
20
61
1
3
77
64
5
1
25
65
25
35
18
19
21
32
1
4
15
6
5
17
43
1820
1820
12
2
1834
1941
30
8
4
4
51
7
5
10
2025
2210
2211
2230
5
24
78
5
22
7
2343
2344
50
8
1
2353
2364
9
13
31
42
1
23
47
2
5
55
22
34
1
15
7
24
7
1
10
0
3
40
39
1
1
11
4
11
7
1
4
5
9
1
24
47
22
7
18
16
29
117
45
9
12
2947
2958
32
34
4
4
3
8
24
14
13
387
7
8
89
2
98
58
9
28
1
106
1
9
3
12
11
334
22
9
10
32
16
4184
4190
5
2
1
13
21
5
16
28
2
1
16
1
17
1
13
10
14
6
15
3
38
3
8
2
15
101
2
3
58
27
27
33
3
7
19
1
10
1
1
11
10
2
11
11
11
4563
4569
27
5
21
12
9
7
28
21
12
4
9
4
26
4
21
45
27
26
26
1
27
49
4878
4887
8
2
8
5
44
5
16
1
2
6
15
2
82
87
5
2
34
128
133
70
6
9
6
2
5
4963
3
4964
17
2
12
19
6
29
64
24
2
16
4
2
6
7
8
8
3
36
5
36
5
75
5
108
5372
5441
5446
5426
13
3
6
5449
5457
16
2
24
3
4
1
19
11
15
11
14
38
34
25
2
3
8
8
1
27
4
22
74
1
1
3
2
5672
5711
9
1
81
46
4
15
4
14
13
5
5
9
5
1
14
7
1
5
13
54
58
9
8
13
1
5
1
6
7
3
8
38
4
3
4
1
1
19
1
11
1
16
2
16
2
13
3
3
4
6130
6148
2
5
11
17
1
5
1
1
4
2
12
1
3
1
1
1
4
5
1
25
1
2
1
14
1
14
8
13
6259
6259
39
25
6
20
14
6
26
10
4
11
19
21
12
6
1
28
1
3
1
12
7
33
33
7
22
10
1
1
25
11
1
12
1
13
2
3
1
6
13
3
21
2
11
2
1
23
2
7
3
1
3
1
1
9
10
8
1
2
28
28
1
5
1
15
9
7
10
1
40
3
1
5
3
46
8
2
6
5
1
30
3
32
30
9
3
101
7
5
55
10
11
67
67
20
6
4
6
5
55
55
55
62
44
27
5
4
2
7
25
10
18
8
1
1
18
21
2
18
5
17
3
4
1
31
11
10
2
7
30
2
33
7
17
8
80
1
5
2
4
8
8
3
1
9
9
8
7
28
56
56
16
7
34
1
9
23
1
9
5
1
6
1
4
137
137
1
1
15
7
137
141
137
5
2
2
39
7
23
1
13
4
4
4
1
4
6
13
2
1
1
8
35
2
39
36
2
27
9
5
1
1
6
10
21
22
9
3
62
13
1
149
4
18
4
1
33
40
58
4
16
32
1
10
