Lines changed
7
1
11785
11775
2
4
22
20
5
3
7
1
18
6
6
2
42
3
11
8
21
5
1
2
2
1
14
3
10
1
32
15
7
1
1
3
1
1
2
19
1
69
7
77
1
1
1
12
12
6
46
1
138
4
1
2
3
35
1
299
10
3
49
3
4
69
1
37
2
5
1
2
17
75
1
38
9
10
25
4
22
17
6
67
14
2
11
10
8
65
19
7
75
15
3
4
53
3
1
10
4
8
6
2
42
18
3
15
3
19
27
2
1
3
12
5
33
4
66
82
7
19
8
206
1
5
5
3
49
48
2
8
1
20
3
29
38
26
5
2
9
4
5
2
4
1
6
817
2
1
2
47
3
1
1
4
8
3
8
1
6
9
1
24
22
17
13
37
3
2
2
3
3
3
5
5
49
29
10
10
1
4
32
16
14
47
3
18
11
7
6
8
8
16
12
5
3
12
20
3
67
18
1
35
1
1
5
1
1
8
7
4
4
4
6
1
11
4
77
55
6
9
7
6
21
10
123
2
2
5
1
1
1
2
1
79
3
3
5
2
2
62
8
5
5
1
8
2
3
1
3
4
94
18
2
107
100
11
1
3
1
8
2
5
4
4
2
40
3
1
9
9
2
1227
6
3
3
2
3
1
13
4
4
11
1
1
5
1
3
3
20
2
35
13
24
52
1
23
2
18
3
26
20
13
9
16
5
1
4
6
4
3
17
4
139
14
16
12
9
12
6
12
9
24
3
36
6
4
6
124
92
22
33
1
33
20
1
20
12
1
76
411
54
68
7
20
312
23
22
4
12
14
1
5
1
44
33
1
1
2
1
179
1
30
14
15
63
13
29
243
87
33
2
3
3
1
3
208
43
1
298
1
3
19
2
5
5
15
3
334
2
1
51
17
1
120
8
95
19
2
35
69
15
6
2
7
14
14
11
4
2
2
1
61
1
17
7
8
57
14
3
7
1
10
58
20
2
4
6
47
5
17
16
3
13
1
7
1
1
82
1
16
21
1
3
38
31
1
1
1
7
14
13
15
11
7
2
6
1
73
1
148
1
7
1
1
61
1
17
44
7
327
10
1
7
4
1
2
23
21
1
6
97
10
4
14
37
1
3
5
17
9
1
18
42
183
2
2
15
1
5
3
2
5
2
88
4
340
10
2
4
21
3
6
11
3
2
10
33
7
105
16
111
1
2
26
13
5
1
12
11
1
3
5
155
6
7
1
2
21
2
3
2
1
5
1
55
20
4
1
4
3
93
68
15
4
15
23
28
18
5
1
2
2
1
1
353
4
141
1
5
92
10
31
1
15
13
30
40
1
1
12
4
33
1
17
73
5
61
5
67
14
2
5
5
2
8
36
3
23
12
8
62
45
21
200
38
1
16
2
10
3
1
1
4
10
65
204
6
4
1
5
4
9
5
7
7
30
211
5
53
16
1087
1185
1
427
381
82
201
4
10
4
13
11
1
1
3
3
3
6
1
3
3
6
12
214
20
3
285
4
12
1
2
6
3
3
2
4
11
1
2
14
3
24
5
3
1
1
1
12
2
33
49
49
1
2
449
1
1
1
48
2
7
70
34
2
5
131
46
3
2
6
0
36
42
11
27
9
6
3
9
3
4
2
30
42
5
1
9
20
147
1
1
20
4
1219
133
4
15
444
12
54
7
31
198
4
56
8
1
4
9
77
15
15
1
1
34
2
2
31
1
7
4
24
10
17
23
11
7
93
6
3
7
1
8
15
1
38
3
4
1
11
1
14
28
18
1
2
8
4
18
11
15
6
1
15
17
70
1
135
43
33
3
2
5
1
2
85
13
9
283
0
0
36
41
320
2
15
1
1
44
16
88
1
37
33
10
1
1
1
10
11
38
10
44
11
14
1
2
2
1
4
3
1
686
21
3
20
3
9
35
32
66
28
127
1
1
2
83
15
18
44
3
128
241
9
1
84
80
3
4
2
41
12
1
10
42
2
3
10
22
2
3
8
9
3
63
32
1
1
164
162
4
1
3
98
10
31
2
2
73
49
58
2
2
3
3
1
12
9
39
8
4
1
261
4
242
2
1
22
14
1
13
2
31
10
3
10
1
4
6
36
4
1
4
4
11
1
18
6
16
63
6
147
37
4
16
14
54
54
21
2
56
21
6
8
32
142
1
1
4
2
1
2
1
4
79
2
3
44
134
1
154
3
27
1
1
18
1
37
6
7
4
6
2
55
4
37
3
5
24
25
1
22
7
3
13
78
20
129
111
205
1
506
213
8
5
15
1
14
13
191
1
2
90
3
4
38
23
12
90
70
33
7
7
3
48
80
241
3
3
103
207
2
113
8
4
92
2
94
12
44
8
6
8
5
10
20
3
4
2
22
1
22
16
8
41
16
15
3
3
4
3
2
92
16
58
20
1
3
95
1030
3
1
606
4
2
45
4
2
4
352
1
2
13
5
7
3
46
52
3
198
16
1
63
6
6
23
25
1
91
258
2
148
125
1
23
2
3
1
41
128
20
3
3
1
1
8
26
14
41
61
23
3
3
13
10
127
4
1
7
9
6
2
153
3
507
3
3
3
10
6
5
1
1
9
2
22
10
33
15
5
195
50
62
124
164
4
3
2
203
215
96
109
64
106
3
2
1
25
14
7
27
23
136
51
157
4
7
2
1
1
5
22
1
28
2
31
23
43
91
161
4
20
16
3
2
1
97
3
2
2
2
34
1
6
6
6
2
2
21
1
5
5
7
45
4
39
9
3
3
43
3
12
4
4
1
160
103
2
6
20
5
3
5
38
2
5
1
6
6
56
2
19
5
2
4
2
6
16
18
108
8
7
10
71
4
11
4
2
1
19
3
3
118
4
1
3
138
2
10
33
1
29
93
37
94
145
86
205
9
33
16
142
2
1
34
1
20
2
1
18
8
71
9
1
2
24
4
1
3
4
101
22
9
4
42
4
2
33
4
2
9
5
1
1
36
26
33
9
3
1
5
10
12
21
15
4
12
1
6
18
15
10
2
7
10
4
3
1
5
5
2
791
1
1
28
1
2
4
4
1
224
4
24
9
7
16
2
5
39
8
1
23
112
2
13
7
36
3
6
2
1
4
54
7
7
1
210
2
36
7
14
119
1
9
108
1
15
28
208
4
1
2
876
1
4
5
1
19
2
3
1
4
0
1
1
3
9
2
4
3
2
6
11
2
12
5
3
8
2
18
3
19
8
3
5
6
1
13
40
13
9
1
2
94
71
1
1
47
4
14
2
3
41
4
2
21
1
21
3
43
24
3
2
4
1
5
5
60
58
10
6
32
6
12
3
5
2
12
3
22
3
2
3
7
50
3
1
9
6
1
2
4
103
3
1
12
8
12
12
4
3
3
177
29
9
27
4
2
5
6
9
19
1
24
5
24
5
8
1
4
4
2
48
42
2
1
58
29
5
8
136
64
3
21
2
15
2
160
1
2
4
6
28
13
8
3
13
1
36
34
4
23
3
2
2
23
1
2
19
6
13
134
14
1
12
1
87
13
8
1
8
2
61
1
2
1
13
3
11
8
15
12
40
2
11
2
10
33
190
104
9
2
7
7
2
10
11
3
46
46
41
6
1
30
2
1
1
1
26
12
1
92
11
2
6
4
6
1
1
11
1
24
1
1
6
71
2
29
7
3
14
14
6
39
5
394
16
1
3
167
35
76
1
1
240
2
12
8
4
1
17
11
2
2
1
25
14
5
1
22
15
1
8
51
14
6
4
25
20
35
12
9
35
8
25
1
22
211
476
10
8
24
45
22
1
3
7
2
29
15
35
7
1
21
1
529
6
10
10
45
31
1
6
38
1
3
17
7
2
1
1
2
2
8
5
4
4
12
19
19
4
2
58
4
1
1
1
25
13
4
2
8
170
6
3
3
10
18
1
94
21
2
9
4
2
4
25
73
2
13
399
335
15
14
3
1
11
126
6
6
45
5
8
2
1
1
16
3
2
1
45
36
3
107
31
3
7
1
57
85
1
43
1
43
6
1
3
41
34
12
4
43
8
5
21
4
3
3
2
3
27
30
41
4
3
3
2
3
3
21
14
40
5
53
2
4
1
47
2
9
5
14
2
2
11
1
20
120
37
61
147
9
44
32
2
2
1
3
16
29
6
8
26
4
1
66
6
30
58
24
28
5
3
3
1
8
12
2
5
2
4
25
7
7
1
1
17
2
48
10
13
6
1
57
11
5
2
296
8
280
1
12
1
114
2
73
10
1
6
12
34
24
4
64
3
15
2
40
6
75
9
10
40
2
45
48
160
22
33
33
7
7
17
4
16
1
20
1
6
1
20
14
58
14
37
2
18
1
1
14
36
1
2
5
2
3
22
20
29
2
4
2
1
6
64
80
14
10
12
1
24
2
626
12
4
15
18
9
8
51
1
2
16
8
53
47
16
48
10
44
1
51
61
5
44
289
1
2
1
17
2
19
7
13
19
5
6
103
3
1
11
85
2
9
4
3
1
2
2
1
6
1
4
6
12
6
19
4
1292
5
14
10
3
1
18
12
70
8
2
3
5
1
12
4
9
5
3
27
11
5
9
